#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 1 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>1minute
#     DESCRIPTOR                      IMF and Plasma data
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            1minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                 
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html   
#                                     Time stamps are for the beginning of each data averaging time bin.
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     2024 Sept: Added BIN_LOCATION attributes
#     LOGICAL_FILE_ID                 omni_hro_1min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Activity Indices
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 1 minute
#     LOGICAL_SOURCE                  omni_hro_1min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 1-minute IMF and Plasma Data Time-Shifted to the                           
#                                      Nose of the Earth's Bow Shock, plus Magnetic Indices                                                  
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_1min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT1M
#     DOI                             https://doi.org/10.48322/45bb-8792
#     CDAWEB_PARENTS                  omni_hro_1min_00000000_v01
#                                     omni_hro_1min_20240501_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. SYM/H - 1-minute SYM/H index,from WDC Kyoto (1981/001-2026/090)
#
EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,SYM/H_INDEX_nT
2024-05-10T00:00:00.000Z,6
2024-05-10T00:01:00.000Z,6
2024-05-10T00:02:00.000Z,6
2024-05-10T00:03:00.000Z,6
2024-05-10T00:04:00.000Z,6
2024-05-10T00:05:00.000Z,5
2024-05-10T00:06:00.000Z,5
2024-05-10T00:07:00.000Z,5
2024-05-10T00:08:00.000Z,5
2024-05-10T00:09:00.000Z,4
2024-05-10T00:10:00.000Z,4
2024-05-10T00:11:00.000Z,4
2024-05-10T00:12:00.000Z,4
2024-05-10T00:13:00.000Z,4
2024-05-10T00:14:00.000Z,4
2024-05-10T00:15:00.000Z,3
2024-05-10T00:16:00.000Z,3
2024-05-10T00:17:00.000Z,3
2024-05-10T00:18:00.000Z,3
2024-05-10T00:19:00.000Z,3
2024-05-10T00:20:00.000Z,3
2024-05-10T00:21:00.000Z,2
2024-05-10T00:22:00.000Z,2
2024-05-10T00:23:00.000Z,2
2024-05-10T00:24:00.000Z,1
2024-05-10T00:25:00.000Z,1
2024-05-10T00:26:00.000Z,1
2024-05-10T00:27:00.000Z,1
2024-05-10T00:28:00.000Z,1
2024-05-10T00:29:00.000Z,1
2024-05-10T00:30:00.000Z,1
2024-05-10T00:31:00.000Z,0
2024-05-10T00:32:00.000Z,0
2024-05-10T00:33:00.000Z,-1
2024-05-10T00:34:00.000Z,-1
2024-05-10T00:35:00.000Z,-1
2024-05-10T00:36:00.000Z,-1
2024-05-10T00:37:00.000Z,-1
2024-05-10T00:38:00.000Z,-1
2024-05-10T00:39:00.000Z,0
2024-05-10T00:40:00.000Z,1
2024-05-10T00:41:00.000Z,1
2024-05-10T00:42:00.000Z,2
2024-05-10T00:43:00.000Z,2
2024-05-10T00:44:00.000Z,2
2024-05-10T00:45:00.000Z,2
2024-05-10T00:46:00.000Z,1
2024-05-10T00:47:00.000Z,1
2024-05-10T00:48:00.000Z,1
2024-05-10T00:49:00.000Z,1
2024-05-10T00:50:00.000Z,1
2024-05-10T00:51:00.000Z,1
2024-05-10T00:52:00.000Z,0
2024-05-10T00:53:00.000Z,0
2024-05-10T00:54:00.000Z,-1
2024-05-10T00:55:00.000Z,-1
2024-05-10T00:56:00.000Z,0
2024-05-10T00:57:00.000Z,-1
2024-05-10T00:58:00.000Z,-1
2024-05-10T00:59:00.000Z,-1
2024-05-10T01:00:00.000Z,-1
2024-05-10T01:01:00.000Z,-2
2024-05-10T01:02:00.000Z,-2
2024-05-10T01:03:00.000Z,-2
2024-05-10T01:04:00.000Z,-2
2024-05-10T01:05:00.000Z,-2
2024-05-10T01:06:00.000Z,-2
2024-05-10T01:07:00.000Z,-2
2024-05-10T01:08:00.000Z,-3
2024-05-10T01:09:00.000Z,-3
2024-05-10T01:10:00.000Z,-3
2024-05-10T01:11:00.000Z,-2
2024-05-10T01:12:00.000Z,-3
2024-05-10T01:13:00.000Z,-3
2024-05-10T01:14:00.000Z,-2
2024-05-10T01:15:00.000Z,-2
2024-05-10T01:16:00.000Z,-2
2024-05-10T01:17:00.000Z,-3
2024-05-10T01:18:00.000Z,-2
2024-05-10T01:19:00.000Z,-2
2024-05-10T01:20:00.000Z,-3
2024-05-10T01:21:00.000Z,-3
2024-05-10T01:22:00.000Z,-3
2024-05-10T01:23:00.000Z,-3
2024-05-10T01:24:00.000Z,-3
2024-05-10T01:25:00.000Z,-3
2024-05-10T01:26:00.000Z,-3
2024-05-10T01:27:00.000Z,-4
2024-05-10T01:28:00.000Z,-3
2024-05-10T01:29:00.000Z,-3
2024-05-10T01:30:00.000Z,-3
2024-05-10T01:31:00.000Z,-3
2024-05-10T01:32:00.000Z,-3
2024-05-10T01:33:00.000Z,-3
2024-05-10T01:34:00.000Z,-3
2024-05-10T01:35:00.000Z,-3
2024-05-10T01:36:00.000Z,-3
2024-05-10T01:37:00.000Z,-3
2024-05-10T01:38:00.000Z,-3
2024-05-10T01:39:00.000Z,-3
2024-05-10T01:40:00.000Z,-3
2024-05-10T01:41:00.000Z,-3
2024-05-10T01:42:00.000Z,-3
2024-05-10T01:43:00.000Z,-3
2024-05-10T01:44:00.000Z,-3
2024-05-10T01:45:00.000Z,-3
2024-05-10T01:46:00.000Z,-3
2024-05-10T01:47:00.000Z,-3
2024-05-10T01:48:00.000Z,-4
2024-05-10T01:49:00.000Z,-4
2024-05-10T01:50:00.000Z,-3
2024-05-10T01:51:00.000Z,-3
2024-05-10T01:52:00.000Z,-3
2024-05-10T01:53:00.000Z,-3
2024-05-10T01:54:00.000Z,-3
2024-05-10T01:55:00.000Z,-3
2024-05-10T01:56:00.000Z,-3
2024-05-10T01:57:00.000Z,-3
2024-05-10T01:58:00.000Z,-3
2024-05-10T01:59:00.000Z,-3
2024-05-10T02:00:00.000Z,-4
2024-05-10T02:01:00.000Z,-4
2024-05-10T02:02:00.000Z,-5
2024-05-10T02:03:00.000Z,-5
2024-05-10T02:04:00.000Z,-5
2024-05-10T02:05:00.000Z,-5
2024-05-10T02:06:00.000Z,-5
2024-05-10T02:07:00.000Z,-5
2024-05-10T02:08:00.000Z,-6
2024-05-10T02:09:00.000Z,-6
2024-05-10T02:10:00.000Z,-6
2024-05-10T02:11:00.000Z,-6
2024-05-10T02:12:00.000Z,-6
2024-05-10T02:13:00.000Z,-6
2024-05-10T02:14:00.000Z,-5
2024-05-10T02:15:00.000Z,-5
2024-05-10T02:16:00.000Z,-5
2024-05-10T02:17:00.000Z,-5
2024-05-10T02:18:00.000Z,-5
2024-05-10T02:19:00.000Z,-5
2024-05-10T02:20:00.000Z,-5
2024-05-10T02:21:00.000Z,-5
2024-05-10T02:22:00.000Z,-5
2024-05-10T02:23:00.000Z,-4
2024-05-10T02:24:00.000Z,-4
2024-05-10T02:25:00.000Z,-5
2024-05-10T02:26:00.000Z,-6
2024-05-10T02:27:00.000Z,-6
2024-05-10T02:28:00.000Z,-5
2024-05-10T02:29:00.000Z,-5
2024-05-10T02:30:00.000Z,-6
2024-05-10T02:31:00.000Z,-5
2024-05-10T02:32:00.000Z,-4
2024-05-10T02:33:00.000Z,-3
2024-05-10T02:34:00.000Z,-2
2024-05-10T02:35:00.000Z,-2
2024-05-10T02:36:00.000Z,-1
2024-05-10T02:37:00.000Z,-1
2024-05-10T02:38:00.000Z,-2
2024-05-10T02:39:00.000Z,-1
2024-05-10T02:40:00.000Z,-1
2024-05-10T02:41:00.000Z,-1
2024-05-10T02:42:00.000Z,0
2024-05-10T02:43:00.000Z,0
2024-05-10T02:44:00.000Z,0
2024-05-10T02:45:00.000Z,0
2024-05-10T02:46:00.000Z,1
2024-05-10T02:47:00.000Z,2
2024-05-10T02:48:00.000Z,2
2024-05-10T02:49:00.000Z,2
2024-05-10T02:50:00.000Z,0
2024-05-10T02:51:00.000Z,0
2024-05-10T02:52:00.000Z,-1
2024-05-10T02:53:00.000Z,-1
2024-05-10T02:54:00.000Z,-1
2024-05-10T02:55:00.000Z,-1
2024-05-10T02:56:00.000Z,-2
2024-05-10T02:57:00.000Z,-2
2024-05-10T02:58:00.000Z,-1
2024-05-10T02:59:00.000Z,-1
2024-05-10T03:00:00.000Z,0
2024-05-10T03:01:00.000Z,0
2024-05-10T03:02:00.000Z,0
2024-05-10T03:03:00.000Z,0
2024-05-10T03:04:00.000Z,0
2024-05-10T03:05:00.000Z,0
2024-05-10T03:06:00.000Z,0
2024-05-10T03:07:00.000Z,-1
2024-05-10T03:08:00.000Z,0
2024-05-10T03:09:00.000Z,2
2024-05-10T03:10:00.000Z,5
2024-05-10T03:11:00.000Z,7
2024-05-10T03:12:00.000Z,9
2024-05-10T03:13:00.000Z,10
2024-05-10T03:14:00.000Z,10
2024-05-10T03:15:00.000Z,14
2024-05-10T03:16:00.000Z,16
2024-05-10T03:17:00.000Z,16
2024-05-10T03:18:00.000Z,17
2024-05-10T03:19:00.000Z,17
2024-05-10T03:20:00.000Z,16
2024-05-10T03:21:00.000Z,15
2024-05-10T03:22:00.000Z,14
2024-05-10T03:23:00.000Z,13
2024-05-10T03:24:00.000Z,11
2024-05-10T03:25:00.000Z,10
2024-05-10T03:26:00.000Z,10
2024-05-10T03:27:00.000Z,13
2024-05-10T03:28:00.000Z,17
2024-05-10T03:29:00.000Z,18
2024-05-10T03:30:00.000Z,19
2024-05-10T03:31:00.000Z,19
2024-05-10T03:32:00.000Z,20
2024-05-10T03:33:00.000Z,19
2024-05-10T03:34:00.000Z,18
2024-05-10T03:35:00.000Z,16
2024-05-10T03:36:00.000Z,15
2024-05-10T03:37:00.000Z,14
2024-05-10T03:38:00.000Z,12
2024-05-10T03:39:00.000Z,12
2024-05-10T03:40:00.000Z,12
2024-05-10T03:41:00.000Z,12
2024-05-10T03:42:00.000Z,12
2024-05-10T03:43:00.000Z,12
2024-05-10T03:44:00.000Z,11
2024-05-10T03:45:00.000Z,10
2024-05-10T03:46:00.000Z,10
2024-05-10T03:47:00.000Z,9
2024-05-10T03:48:00.000Z,9
2024-05-10T03:49:00.000Z,10
2024-05-10T03:50:00.000Z,10
2024-05-10T03:51:00.000Z,10
2024-05-10T03:52:00.000Z,10
2024-05-10T03:53:00.000Z,10
2024-05-10T03:54:00.000Z,10
2024-05-10T03:55:00.000Z,10
2024-05-10T03:56:00.000Z,10
2024-05-10T03:57:00.000Z,10
2024-05-10T03:58:00.000Z,10
2024-05-10T03:59:00.000Z,10
2024-05-10T04:00:00.000Z,10
2024-05-10T04:01:00.000Z,10
2024-05-10T04:02:00.000Z,10
2024-05-10T04:03:00.000Z,10
2024-05-10T04:04:00.000Z,9
2024-05-10T04:05:00.000Z,9
2024-05-10T04:06:00.000Z,9
2024-05-10T04:07:00.000Z,9
2024-05-10T04:08:00.000Z,9
2024-05-10T04:09:00.000Z,9
2024-05-10T04:10:00.000Z,9
2024-05-10T04:11:00.000Z,9
2024-05-10T04:12:00.000Z,9
2024-05-10T04:13:00.000Z,9
2024-05-10T04:14:00.000Z,9
2024-05-10T04:15:00.000Z,9
2024-05-10T04:16:00.000Z,9
2024-05-10T04:17:00.000Z,9
2024-05-10T04:18:00.000Z,8
2024-05-10T04:19:00.000Z,7
2024-05-10T04:20:00.000Z,7
2024-05-10T04:21:00.000Z,7
2024-05-10T04:22:00.000Z,7
2024-05-10T04:23:00.000Z,7
2024-05-10T04:24:00.000Z,7
2024-05-10T04:25:00.000Z,7
2024-05-10T04:26:00.000Z,6
2024-05-10T04:27:00.000Z,6
2024-05-10T04:28:00.000Z,6
2024-05-10T04:29:00.000Z,5
2024-05-10T04:30:00.000Z,5
2024-05-10T04:31:00.000Z,5
2024-05-10T04:32:00.000Z,4
2024-05-10T04:33:00.000Z,5
2024-05-10T04:34:00.000Z,5
2024-05-10T04:35:00.000Z,4
2024-05-10T04:36:00.000Z,3
2024-05-10T04:37:00.000Z,3
2024-05-10T04:38:00.000Z,3
2024-05-10T04:39:00.000Z,2
2024-05-10T04:40:00.000Z,2
2024-05-10T04:41:00.000Z,2
2024-05-10T04:42:00.000Z,2
2024-05-10T04:43:00.000Z,2
2024-05-10T04:44:00.000Z,2
2024-05-10T04:45:00.000Z,2
2024-05-10T04:46:00.000Z,2
2024-05-10T04:47:00.000Z,2
2024-05-10T04:48:00.000Z,2
2024-05-10T04:49:00.000Z,2
2024-05-10T04:50:00.000Z,1
2024-05-10T04:51:00.000Z,0
2024-05-10T04:52:00.000Z,0
2024-05-10T04:53:00.000Z,0
2024-05-10T04:54:00.000Z,0
2024-05-10T04:55:00.000Z,0
2024-05-10T04:56:00.000Z,0
2024-05-10T04:57:00.000Z,0
2024-05-10T04:58:00.000Z,0
2024-05-10T04:59:00.000Z,0
2024-05-10T05:00:00.000Z,0
2024-05-10T05:01:00.000Z,0
2024-05-10T05:02:00.000Z,0
2024-05-10T05:03:00.000Z,0
2024-05-10T05:04:00.000Z,-1
2024-05-10T05:05:00.000Z,-2
2024-05-10T05:06:00.000Z,-2
2024-05-10T05:07:00.000Z,-2
2024-05-10T05:08:00.000Z,-2
2024-05-10T05:09:00.000Z,-3
2024-05-10T05:10:00.000Z,-3
2024-05-10T05:11:00.000Z,-3
2024-05-10T05:12:00.000Z,-2
2024-05-10T05:13:00.000Z,-2
2024-05-10T05:14:00.000Z,-2
2024-05-10T05:15:00.000Z,-2
2024-05-10T05:16:00.000Z,-2
2024-05-10T05:17:00.000Z,-3
2024-05-10T05:18:00.000Z,-3
2024-05-10T05:19:00.000Z,-4
2024-05-10T05:20:00.000Z,-4
2024-05-10T05:21:00.000Z,-5
2024-05-10T05:22:00.000Z,-5
2024-05-10T05:23:00.000Z,-5
2024-05-10T05:24:00.000Z,-6
2024-05-10T05:25:00.000Z,-6
2024-05-10T05:26:00.000Z,-7
2024-05-10T05:27:00.000Z,-7
2024-05-10T05:28:00.000Z,-7
2024-05-10T05:29:00.000Z,-7
2024-05-10T05:30:00.000Z,-7
2024-05-10T05:31:00.000Z,-8
2024-05-10T05:32:00.000Z,-8
2024-05-10T05:33:00.000Z,-8
2024-05-10T05:34:00.000Z,-9
2024-05-10T05:35:00.000Z,-9
2024-05-10T05:36:00.000Z,-9
2024-05-10T05:37:00.000Z,-9
2024-05-10T05:38:00.000Z,-9
2024-05-10T05:39:00.000Z,-9
2024-05-10T05:40:00.000Z,-9
2024-05-10T05:41:00.000Z,-9
2024-05-10T05:42:00.000Z,-9
2024-05-10T05:43:00.000Z,-8
2024-05-10T05:44:00.000Z,-8
2024-05-10T05:45:00.000Z,-8
2024-05-10T05:46:00.000Z,-8
2024-05-10T05:47:00.000Z,-7
2024-05-10T05:48:00.000Z,-7
2024-05-10T05:49:00.000Z,-7
2024-05-10T05:50:00.000Z,-8
2024-05-10T05:51:00.000Z,-8
2024-05-10T05:52:00.000Z,-7
2024-05-10T05:53:00.000Z,-7
2024-05-10T05:54:00.000Z,-7
2024-05-10T05:55:00.000Z,-7
2024-05-10T05:56:00.000Z,-7
2024-05-10T05:57:00.000Z,-7
2024-05-10T05:58:00.000Z,-7
2024-05-10T05:59:00.000Z,-7
2024-05-10T06:00:00.000Z,-7
2024-05-10T06:01:00.000Z,-7
2024-05-10T06:02:00.000Z,-6
2024-05-10T06:03:00.000Z,-6
2024-05-10T06:04:00.000Z,-5
2024-05-10T06:05:00.000Z,-5
2024-05-10T06:06:00.000Z,-5
2024-05-10T06:07:00.000Z,-5
2024-05-10T06:08:00.000Z,-5
2024-05-10T06:09:00.000Z,-5
2024-05-10T06:10:00.000Z,-4
2024-05-10T06:11:00.000Z,-4
2024-05-10T06:12:00.000Z,-4
2024-05-10T06:13:00.000Z,-4
2024-05-10T06:14:00.000Z,-4
2024-05-10T06:15:00.000Z,-4
2024-05-10T06:16:00.000Z,-4
2024-05-10T06:17:00.000Z,-4
2024-05-10T06:18:00.000Z,-4
2024-05-10T06:19:00.000Z,-4
2024-05-10T06:20:00.000Z,-4
2024-05-10T06:21:00.000Z,-4
2024-05-10T06:22:00.000Z,-4
2024-05-10T06:23:00.000Z,-4
2024-05-10T06:24:00.000Z,-4
2024-05-10T06:25:00.000Z,-5
2024-05-10T06:26:00.000Z,-5
2024-05-10T06:27:00.000Z,-5
2024-05-10T06:28:00.000Z,-5
2024-05-10T06:29:00.000Z,-5
2024-05-10T06:30:00.000Z,-5
2024-05-10T06:31:00.000Z,-4
2024-05-10T06:32:00.000Z,-4
2024-05-10T06:33:00.000Z,-3
2024-05-10T06:34:00.000Z,-3
2024-05-10T06:35:00.000Z,-2
2024-05-10T06:36:00.000Z,-2
2024-05-10T06:37:00.000Z,-2
2024-05-10T06:38:00.000Z,-1
2024-05-10T06:39:00.000Z,-1
2024-05-10T06:40:00.000Z,-1
2024-05-10T06:41:00.000Z,0
2024-05-10T06:42:00.000Z,1
2024-05-10T06:43:00.000Z,2
2024-05-10T06:44:00.000Z,3
2024-05-10T06:45:00.000Z,2
2024-05-10T06:46:00.000Z,3
2024-05-10T06:47:00.000Z,4
2024-05-10T06:48:00.000Z,4
2024-05-10T06:49:00.000Z,5
2024-05-10T06:50:00.000Z,6
2024-05-10T06:51:00.000Z,6
2024-05-10T06:52:00.000Z,7
2024-05-10T06:53:00.000Z,7
2024-05-10T06:54:00.000Z,8
2024-05-10T06:55:00.000Z,8
2024-05-10T06:56:00.000Z,8
2024-05-10T06:57:00.000Z,8
2024-05-10T06:58:00.000Z,8
2024-05-10T06:59:00.000Z,8
2024-05-10T07:00:00.000Z,9
2024-05-10T07:01:00.000Z,9
2024-05-10T07:02:00.000Z,9
2024-05-10T07:03:00.000Z,9
2024-05-10T07:04:00.000Z,9
2024-05-10T07:05:00.000Z,9
2024-05-10T07:06:00.000Z,9
2024-05-10T07:07:00.000Z,9
2024-05-10T07:08:00.000Z,9
2024-05-10T07:09:00.000Z,9
2024-05-10T07:10:00.000Z,8
2024-05-10T07:11:00.000Z,8
2024-05-10T07:12:00.000Z,8
2024-05-10T07:13:00.000Z,8
2024-05-10T07:14:00.000Z,7
2024-05-10T07:15:00.000Z,6
2024-05-10T07:16:00.000Z,5
2024-05-10T07:17:00.000Z,4
2024-05-10T07:18:00.000Z,5
2024-05-10T07:19:00.000Z,5
2024-05-10T07:20:00.000Z,6
2024-05-10T07:21:00.000Z,7
2024-05-10T07:22:00.000Z,8
2024-05-10T07:23:00.000Z,9
2024-05-10T07:24:00.000Z,9
2024-05-10T07:25:00.000Z,10
2024-05-10T07:26:00.000Z,10
2024-05-10T07:27:00.000Z,10
2024-05-10T07:28:00.000Z,10
2024-05-10T07:29:00.000Z,10
2024-05-10T07:30:00.000Z,9
2024-05-10T07:31:00.000Z,8
2024-05-10T07:32:00.000Z,7
2024-05-10T07:33:00.000Z,7
2024-05-10T07:34:00.000Z,7
2024-05-10T07:35:00.000Z,7
2024-05-10T07:36:00.000Z,7
2024-05-10T07:37:00.000Z,7
2024-05-10T07:38:00.000Z,7
2024-05-10T07:39:00.000Z,6
2024-05-10T07:40:00.000Z,6
2024-05-10T07:41:00.000Z,5
2024-05-10T07:42:00.000Z,6
2024-05-10T07:43:00.000Z,6
2024-05-10T07:44:00.000Z,6
2024-05-10T07:45:00.000Z,6
2024-05-10T07:46:00.000Z,6
2024-05-10T07:47:00.000Z,6
2024-05-10T07:48:00.000Z,6
2024-05-10T07:49:00.000Z,5
2024-05-10T07:50:00.000Z,5
2024-05-10T07:51:00.000Z,5
2024-05-10T07:52:00.000Z,4
2024-05-10T07:53:00.000Z,4
2024-05-10T07:54:00.000Z,4
2024-05-10T07:55:00.000Z,3
2024-05-10T07:56:00.000Z,3
2024-05-10T07:57:00.000Z,3
2024-05-10T07:58:00.000Z,3
2024-05-10T07:59:00.000Z,2
2024-05-10T08:00:00.000Z,2
2024-05-10T08:01:00.000Z,2
2024-05-10T08:02:00.000Z,2
2024-05-10T08:03:00.000Z,3
2024-05-10T08:04:00.000Z,3
2024-05-10T08:05:00.000Z,3
2024-05-10T08:06:00.000Z,2
2024-05-10T08:07:00.000Z,3
2024-05-10T08:08:00.000Z,2
2024-05-10T08:09:00.000Z,1
2024-05-10T08:10:00.000Z,1
2024-05-10T08:11:00.000Z,1
2024-05-10T08:12:00.000Z,1
2024-05-10T08:13:00.000Z,1
2024-05-10T08:14:00.000Z,1
2024-05-10T08:15:00.000Z,2
2024-05-10T08:16:00.000Z,2
2024-05-10T08:17:00.000Z,2
2024-05-10T08:18:00.000Z,3
2024-05-10T08:19:00.000Z,3
2024-05-10T08:20:00.000Z,3
2024-05-10T08:21:00.000Z,3
2024-05-10T08:22:00.000Z,4
2024-05-10T08:23:00.000Z,4
2024-05-10T08:24:00.000Z,3
2024-05-10T08:25:00.000Z,3
2024-05-10T08:26:00.000Z,3
2024-05-10T08:27:00.000Z,2
2024-05-10T08:28:00.000Z,2
2024-05-10T08:29:00.000Z,2
2024-05-10T08:30:00.000Z,2
2024-05-10T08:31:00.000Z,2
2024-05-10T08:32:00.000Z,1
2024-05-10T08:33:00.000Z,2
2024-05-10T08:34:00.000Z,2
2024-05-10T08:35:00.000Z,3
2024-05-10T08:36:00.000Z,3
2024-05-10T08:37:00.000Z,3
2024-05-10T08:38:00.000Z,3
2024-05-10T08:39:00.000Z,2
2024-05-10T08:40:00.000Z,3
2024-05-10T08:41:00.000Z,3
2024-05-10T08:42:00.000Z,3
2024-05-10T08:43:00.000Z,3
2024-05-10T08:44:00.000Z,3
2024-05-10T08:45:00.000Z,3
2024-05-10T08:46:00.000Z,3
2024-05-10T08:47:00.000Z,3
2024-05-10T08:48:00.000Z,3
2024-05-10T08:49:00.000Z,3
2024-05-10T08:50:00.000Z,3
2024-05-10T08:51:00.000Z,3
2024-05-10T08:52:00.000Z,3
2024-05-10T08:53:00.000Z,2
2024-05-10T08:54:00.000Z,2
2024-05-10T08:55:00.000Z,2
2024-05-10T08:56:00.000Z,2
2024-05-10T08:57:00.000Z,2
2024-05-10T08:58:00.000Z,1
2024-05-10T08:59:00.000Z,1
2024-05-10T09:00:00.000Z,1
2024-05-10T09:01:00.000Z,1
2024-05-10T09:02:00.000Z,2
2024-05-10T09:03:00.000Z,2
2024-05-10T09:04:00.000Z,2
2024-05-10T09:05:00.000Z,4
2024-05-10T09:06:00.000Z,4
2024-05-10T09:07:00.000Z,4
2024-05-10T09:08:00.000Z,2
2024-05-10T09:09:00.000Z,3
2024-05-10T09:10:00.000Z,3
2024-05-10T09:11:00.000Z,3
2024-05-10T09:12:00.000Z,2
2024-05-10T09:13:00.000Z,2
2024-05-10T09:14:00.000Z,2
2024-05-10T09:15:00.000Z,2
2024-05-10T09:16:00.000Z,2
2024-05-10T09:17:00.000Z,3
2024-05-10T09:18:00.000Z,3
2024-05-10T09:19:00.000Z,4
2024-05-10T09:20:00.000Z,5
2024-05-10T09:21:00.000Z,5
2024-05-10T09:22:00.000Z,5
2024-05-10T09:23:00.000Z,5
2024-05-10T09:24:00.000Z,4
2024-05-10T09:25:00.000Z,4
2024-05-10T09:26:00.000Z,4
2024-05-10T09:27:00.000Z,4
2024-05-10T09:28:00.000Z,3
2024-05-10T09:29:00.000Z,2
2024-05-10T09:30:00.000Z,2
2024-05-10T09:31:00.000Z,1
2024-05-10T09:32:00.000Z,1
2024-05-10T09:33:00.000Z,1
2024-05-10T09:34:00.000Z,2
2024-05-10T09:35:00.000Z,2
2024-05-10T09:36:00.000Z,2
2024-05-10T09:37:00.000Z,3
2024-05-10T09:38:00.000Z,3
2024-05-10T09:39:00.000Z,3
2024-05-10T09:40:00.000Z,4
2024-05-10T09:41:00.000Z,4
2024-05-10T09:42:00.000Z,5
2024-05-10T09:43:00.000Z,5
2024-05-10T09:44:00.000Z,6
2024-05-10T09:45:00.000Z,6
2024-05-10T09:46:00.000Z,6
2024-05-10T09:47:00.000Z,6
2024-05-10T09:48:00.000Z,6
2024-05-10T09:49:00.000Z,6
2024-05-10T09:50:00.000Z,6
2024-05-10T09:51:00.000Z,6
2024-05-10T09:52:00.000Z,5
2024-05-10T09:53:00.000Z,5
2024-05-10T09:54:00.000Z,5
2024-05-10T09:55:00.000Z,5
2024-05-10T09:56:00.000Z,5
2024-05-10T09:57:00.000Z,5
2024-05-10T09:58:00.000Z,5
2024-05-10T09:59:00.000Z,3
2024-05-10T10:00:00.000Z,2
2024-05-10T10:01:00.000Z,2
2024-05-10T10:02:00.000Z,2
2024-05-10T10:03:00.000Z,2
2024-05-10T10:04:00.000Z,3
2024-05-10T10:05:00.000Z,2
2024-05-10T10:06:00.000Z,3
2024-05-10T10:07:00.000Z,3
2024-05-10T10:08:00.000Z,3
2024-05-10T10:09:00.000Z,2
2024-05-10T10:10:00.000Z,2
2024-05-10T10:11:00.000Z,1
2024-05-10T10:12:00.000Z,1
2024-05-10T10:13:00.000Z,1
2024-05-10T10:14:00.000Z,1
2024-05-10T10:15:00.000Z,1
2024-05-10T10:16:00.000Z,1
2024-05-10T10:17:00.000Z,1
2024-05-10T10:18:00.000Z,1
2024-05-10T10:19:00.000Z,2
2024-05-10T10:20:00.000Z,2
2024-05-10T10:21:00.000Z,2
2024-05-10T10:22:00.000Z,2
2024-05-10T10:23:00.000Z,2
2024-05-10T10:24:00.000Z,1
2024-05-10T10:25:00.000Z,2
2024-05-10T10:26:00.000Z,1
2024-05-10T10:27:00.000Z,1
2024-05-10T10:28:00.000Z,1
2024-05-10T10:29:00.000Z,1
2024-05-10T10:30:00.000Z,0
2024-05-10T10:31:00.000Z,0
2024-05-10T10:32:00.000Z,0
2024-05-10T10:33:00.000Z,-1
2024-05-10T10:34:00.000Z,-1
2024-05-10T10:35:00.000Z,0
2024-05-10T10:36:00.000Z,0
2024-05-10T10:37:00.000Z,0
2024-05-10T10:38:00.000Z,1
2024-05-10T10:39:00.000Z,1
2024-05-10T10:40:00.000Z,1
2024-05-10T10:41:00.000Z,1
